dataset,fpr,tpr,threshold,auc
InjecAgent,0.0,0.031309297912713474,-1.8652536869049072,0.6674154481526956
InjecAgent,0.0,0.03178368121442125,-1.8642830848693848,0.6674154481526956
InjecAgent,0.0,0.03225806451612903,-1.8483610153198242,0.6674154481526956
InjecAgent,0.0,0.03273244781783681,-1.8344790935516357,0.6674154481526956
InjecAgent,0.0,0.03320683111954459,-1.8215446472167969,0.6674154481526956
InjecAgent,0.0,0.033681214421252374,-1.7995917797088623,0.6674154481526956
InjecAgent,0.0,0.03415559772296015,-1.7977688312530518,0.6674154481526956
InjecAgent,0.0,0.03462998102466793,-1.7824320793151855,0.6674154481526956
InjecAgent,0.0,0.03510436432637571,-1.7702679634094238,0.6674154481526956
InjecAgent,0.0,0.03557874762808349,-1.7647032737731934,0.6674154481526956
InjecAgent,0.0,0.036053130929791274,-1.7609703540802002,0.6674154481526956
InjecAgent,0.0,0.03652751423149905,-1.7534339427947998,0.6674154481526956
InjecAgent,0.0,0.03700189753320683,-1.7521815299987793,0.6674154481526956
InjecAgent,0.0,0.03747628083491461,-1.7434816360473633,0.6674154481526956
InjecAgent,0.0,0.03795066413662239,-1.7434310913085938,0.6674154481526956
InjecAgent,0.0,0.03842504743833017,-1.7309141159057617,0.6674154481526956
InjecAgent,0.0,0.03889943074003795,-1.7272696495056152,0.6674154481526956
InjecAgent,0.0,0.03937381404174573,-1.7152011394500732,0.6674154481526956
InjecAgent,0.0,0.03984819734345351,-1.7104854583740234,0.6674154481526956
InjecAgent,0.0,0.04032258064516129,-1.7100768089294434,0.6674154481526956
InjecAgent,0.0,0.04079696394686907,-1.692115306854248,0.6674154481526956
InjecAgent,0.0,0.04127134724857685,-1.6857435703277588,0.6674154481526956
InjecAgent,0.0,0.04174573055028463,-1.6777355670928955,0.6674154481526956
InjecAgent,0.0,0.04222011385199241,-1.669804334640503,0.6674154481526956
InjecAgent,0.0,0.04269449715370019,-1.6363744735717773,0.6674154481526956
InjecAgent,0.0,0.04316888045540797,-1.632943868637085,0.6674154481526956
InjecAgent,0.0,0.04364326375711575,-1.6304950714111328,0.6674154481526956
InjecAgent,0.0,0.04411764705882353,-1.619199275970459,0.6674154481526956
InjecAgent,0.0,0.04459203036053131,-1.6134812831878662,0.6674154481526956
InjecAgent,0.0,0.04506641366223909,-1.5996177196502686,0.6674154481526956
InjecAgent,0.0,0.04554079696394687,-1.5915374755859375,0.6674154481526956
InjecAgent,0.0,0.04601518026565465,-1.589686393737793,0.6674154481526956
InjecAgent,0.0,0.046489563567362426,-1.5872318744659424,0.6674154481526956
InjecAgent,0.0,0.04696394686907021,-1.5798773765563965,0.6674154481526956
InjecAgent,0.0,0.04743833017077799,-1.577481746673584,0.6674154481526956
InjecAgent,0.0,0.04791271347248577,-1.5744099617004395,0.6674154481526956
InjecAgent,0.0,0.04838709677419355,-1.559110164642334,0.6674154481526956
InjecAgent,0.0,0.048861480075901326,-1.5582726001739502,0.6674154481526956
InjecAgent,0.0,0.04933586337760911,-1.5498857498168945,0.6674154481526956
InjecAgent,0.0,0.04981024667931689,-1.536550760269165,0.6674154481526956
InjecAgent,0.0,0.05028462998102467,-1.5329947471618652,0.6674154481526956
InjecAgent,0.0,0.05075901328273245,-1.5221478939056396,0.6674154481526956
InjecAgent,0.0,0.051233396584440226,-1.5220236778259277,0.6674154481526956
InjecAgent,0.0,0.051707779886148005,-1.5094611644744873,0.6674154481526956
InjecAgent,0.0,0.05218216318785579,-1.5039007663726807,0.6674154481526956
InjecAgent,0.0,0.05265654648956357,-1.501441478729248,0.6674154481526956
InjecAgent,0.0,0.05313092979127135,-1.4996161460876465,0.6674154481526956
InjecAgent,0.0,0.053605313092979126,-1.4993367195129395,0.6674154481526956
InjecAgent,0.0,0.054079696394686905,-1.498326063156128,0.6674154481526956
InjecAgent,0.0,0.05455407969639469,-1.480114459991455,0.6674154481526956
InjecAgent,0.0,0.05502846299810247,-1.4765686988830566,0.6674154481526956
InjecAgent,0.0,0.05550284629981025,-1.4689607620239258,0.6674154481526956
InjecAgent,0.0,0.055977229601518026,-1.4674534797668457,0.6674154481526956
InjecAgent,0.0,0.056451612903225805,-1.465212345123291,0.6674154481526956
InjecAgent,0.0,0.056925996204933584,-1.4643909931182861,0.6674154481526956
InjecAgent,0.0,0.05740037950664137,-1.4626588821411133,0.6674154481526956
InjecAgent,0.0,0.05787476280834915,-1.4622702598571777,0.6674154481526956
InjecAgent,0.0,0.058349146110056926,-1.4589509963989258,0.6674154481526956
InjecAgent,0.0,0.058823529411764705,-1.4536120891571045,0.6674154481526956
InjecAgent,0.0,0.059297912713472484,-1.4361391067504883,0.6674154481526956
InjecAgent,0.0,0.05977229601518026,-1.4291157722473145,0.6674154481526956
InjecAgent,0.0,0.06024667931688805,-1.4249143600463867,0.6674154481526956
InjecAgent,0.0,0.06072106261859583,-1.4202709197998047,0.6674154481526956
InjecAgent,0.0,0.061195445920303605,-1.4088664054870605,0.6674154481526956
InjecAgent,0.0,0.061669829222011384,-1.4050366878509521,0.6674154481526956
InjecAgent,0.0,0.06214421252371916,-1.3963913917541504,0.6674154481526956
InjecAgent,0.0,0.06261859582542695,-1.3961100578308105,0.6674154481526956
InjecAgent,0.0,0.06309297912713473,-1.3836822509765625,0.6674154481526956
InjecAgent,0.0,0.0635673624288425,-1.3817625045776367,0.6674154481526956
InjecAgent,0.0,0.06404174573055028,-1.3675875663757324,0.6674154481526956
InjecAgent,0.0,0.06451612903225806,-1.3573451042175293,0.6674154481526956
InjecAgent,0.0,0.06499051233396584,-1.3438568115234375,0.6674154481526956
InjecAgent,0.0,0.06546489563567362,-1.3411529064178467,0.6674154481526956
InjecAgent,0.0,0.0659392789373814,-1.3334698677062988,0.6674154481526956
InjecAgent,0.0,0.06641366223908918,-1.3291544914245605,0.6674154481526956
InjecAgent,0.0,0.06688804554079697,-1.3260726928710938,0.6674154481526956
InjecAgent,0.0,0.06736242884250475,-1.3192439079284668,0.6674154481526956
